,loss,acc,val_loss,val_acc
0,0.7490912675857544,0.5242857336997986,1.2098698616027832,0.3142857253551483
1,0.6901655197143555,0.5742856860160828,0.6197962760925293,0.668571412563324
2,0.6876624226570129,0.5899999737739563,0.6534008979797363,0.631428599357605
3,0.6735891103744507,0.5964285731315613,0.823455274105072,0.40857142210006714
4,0.6654763221740723,0.6128571629524231,0.7297031283378601,0.4828571379184723
5,0.6548786759376526,0.6150000095367432,0.6045575141906738,0.6828571557998657
6,0.6420972347259521,0.625,0.7442905902862549,0.488571435213089
7,0.6498915553092957,0.6242856979370117,0.6891490817070007,0.6000000238418579
8,0.6425027847290039,0.6307142972946167,0.8313632011413574,0.4571428596973419
9,0.6435939073562622,0.6328571438789368,0.577043890953064,0.699999988079071
10,0.6251347064971924,0.6378571391105652,0.5818355679512024,0.7114285826683044
11,0.6321252584457397,0.6271428465843201,0.8635773658752441,0.40857142210006714
12,0.6287022829055786,0.633571445941925,0.5844735503196716,0.7285714149475098
13,0.6220114827156067,0.6485714316368103,0.7068647146224976,0.5600000023841858
14,0.624899685382843,0.6514285802841187,0.7251302003860474,0.5657142996788025
15,0.625074565410614,0.6535714268684387,0.7012984156608582,0.5799999833106995
16,0.6179285049438477,0.6578571200370789,0.6887610554695129,0.5885714292526245
17,0.6124122142791748,0.6635714173316956,0.7367510199546814,0.5400000214576721
18,0.6094775795936584,0.6592857241630554,0.7745470404624939,0.477142870426178
19,0.6101527214050293,0.6549999713897705,0.584470808506012,0.7114285826683044
20,0.6073119044303894,0.6664285659790039,0.7493153810501099,0.5
21,0.6147814989089966,0.6592857241630554,0.5843209624290466,0.7171428799629211
22,0.609675407409668,0.668571412563324,0.6432557106018066,0.6485714316368103
23,0.6109226942062378,0.6528571248054504,0.5998607277870178,0.7228571176528931
24,0.6018203496932983,0.675000011920929,0.6933749914169312,0.5971428751945496
25,0.6073411107063293,0.6571428775787354,0.6089556813240051,0.677142858505249
26,0.605882465839386,0.6528571248054504,0.7030333876609802,0.5485714077949524
27,0.6073691248893738,0.6621428728103638,0.6516580581665039,0.6485714316368103
28,0.5996469259262085,0.6635714173316956,0.6650161743164062,0.631428599357605
29,0.5955030918121338,0.6664285659790039,0.6382728219032288,0.6600000262260437
